SpikePoint;ServeFault;ServePoint;ServeTotal;BlockPoint;BlockTotal;DigTotal;ReceptionFault;@PointsTeamASet1;@PointsTeamBSet1;@PointsTeamASet2;@PointsTeamBSet2;@DurationSet1;@DurationSet2;temperature_2m;precipitation;wind_speed_10m;rain;wind_gusts_10m;TeamFault_team;match_win;total_A;total_B;Team1;Team2
37;2;1;54;3;8;52;2;17.0;21.0;21.0;19.0;1048.0;1257.0;25.6;0.0;18.5;0.0;24.1;22.0;0;1;2;Tainá/Victoria;Liliana/Paula
44;4;2;58;4;15;39;1;17.0;21.0;21.0;19.0;1048.0;1257.0;25.6;0.0;18.5;0.0;24.1;20.0;1;1;2;Liliana/Paula;Tainá/Victoria
74;7;6;98;5;14;44;4;18.0;21.0;21.0;10.0;1190.0;897.0;25.6;0.0;18.5;0.0;24.1;29.0;0;2;1;Agatha/Rebecca;Hegeile/Vitoria
34;3;2;46;2;6;31;6;12.0;21.0;21.0;19.0;891.0;1735.0;25.2;0.0;22.1;0.0;32.0;21.0;0;2;1;Klinger D./Klinger R.;Álvarez M/Moreno
32;2;6;47;4;6;32;2;12.0;21.0;21.0;19.0;891.0;1735.0;25.2;0.0;22.1;0.0;32.0;25.0;1;2;1;Álvarez M/Moreno;Klinger D./Klinger R.
39;5;4;52;4;6;26;1;21.0;17.0;18.0;21.0;1148.0;1272.0;25.2;0.0;22.1;0.0;32.0;32.0;1;2;1;Xue/X. Y. Xia;Esmée/Zoé
37;1;1;50;2;8;32;4;21.0;17.0;18.0;21.0;1148.0;1272.0;25.2;0.0;22.1;0.0;32.0;27.0;0;2;1;Esmée/Zoé;Xue/X. Y. Xia
33;5;1;54;5;5;1;2;21.0;18.0;16.0;21.0;1145.0;1149.0;25.1;0.0;24.9;0.0;32.8;29.0;1;1;2;Taiana Lima/Talita;Bansley/Bukovec
29;6;2;46;6;6;0;1;21.0;18.0;16.0;21.0;1145.0;1149.0;25.1;0.0;24.9;0.0;32.8;33.0;0;1;2;Bansley/Bukovec;Taiana Lima/Talita
21;2;3;43;8;15;19;0;11.0;21.0;20.0;22.0;897.0;1322.0;25.3;0.0;25.0;0.0;32.4;12.0;1;0;2;Ludwig/Lippmann;Anouk/Mäder
23;4;0;31;1;11;20;3;11.0;21.0;20.0;22.0;897.0;1322.0;25.3;0.0;25.0;0.0;32.4;9.0;0;0;2;Anouk/Mäder;Ludwig/Lippmann
30;2;1;42;5;9;22;1;16.0;21.0;16.0;21.0;1019.0;1167.0;25.3;0.0;25.0;0.0;32.4;24.0;1;0;2;Hegeile/Vitoria;Liliana/Paula
24;2;1;32;2;8;16;1;16.0;21.0;16.0;21.0;1019.0;1167.0;25.3;0.0;25.0;0.0;32.4;19.0;0;0;2;Liliana/Paula;Hegeile/Vitoria
38;1;1;55;2;11;47;3;21.0;13.0;22.0;24.0;1012.0;1433.0;24.7;0.0;19.2;0.0;25.6;21.0;0;1;2;Taiana Lima/Talita;Ludwig/Lippmann
31;6;3;53;3;12;42;1;21.0;13.0;22.0;24.0;1012.0;1433.0;24.7;0.0;19.2;0.0;25.6;23.0;1;1;2;Ludwig/Lippmann;Taiana Lima/Talita
24;2;2;30;1;5;19;3;16.0;21.0;12.0;21.0;1119.0;982.0;24.4;0.1;18.7;0.1;27.0;20.0;0;0;2;Hegeile/Vitoria;Xue/X. Y. Xia
28;0;3;40;3;5;23;2;16.0;21.0;12.0;21.0;1119.0;982.0;24.4;0.1;18.7;0.1;27.0;21.0;1;0;2;Xue/X. Y. Xia;Hegeile/Vitoria
77;7;2;100;5;13;79;2;21.0;16.0;18.0;21.0;1001.0;1147.0;25.1;0.0;18.1;0.0;23.8;31.0;0;2;1;Hegeile/Vitoria;Taiana Lima/Talita
39;6;2;59;6;13;40;4;25.0;23.0;22.0;24.0;1417.0;1334.0;25.4;0.0;13.0;0.0;23.0;26.0;1;1;2;Xue/X. Y. Xia;Ludwig/Lippmann
30;9;4;60;4;15;28;2;25.0;23.0;22.0;24.0;1417.0;1334.0;25.4;0.0;13.0;0.0;23.0;18.0;0;1;2;Ludwig/Lippmann;Xue/X. Y. Xia
39;4;2;58;2;14;25;5;21.0;18.0;18.0;21.0;1109.0;1059.0;26.8;0.0;19.9;0.0;24.1;29.0;1;2;1;Pedro Solberg/Guto;Fuller/O'Dea B.
41;12;5;58;3;12;20;1;21.0;18.0;18.0;21.0;1109.0;1059.0;26.8;0.0;19.9;0.0;24.1;25.0;0;2;1;Fuller/O'Dea B.;Pedro Solberg/Guto
31;9;1;40;1;2;1;2;21.0;17.0;21.0;16.0;1102.0;1222.0;26.8;0.0;19.9;0.0;24.1;31.0;1;2;0;Mol, H./Berntsen;Schalk/Bourne
13;2;2;35;2;2;0;1;21.0;17.0;21.0;16.0;1102.0;1222.0;26.8;0.0;19.9;0.0;24.1;12.0;0;2;0;Schalk/Bourne;Mol, H./Berntsen
19;6;6;41;6;13;8;2;18.0;21.0;14.0;21.0;1045.0;1009.0;26.8;0.0;19.9;0.0;24.1;13.0;1;0;2;Vinicius/Heitor;Diaz/Alayo
17;6;4;33;3;9;8;4;18.0;21.0;14.0;21.0;1045.0;1009.0;26.8;0.0;19.9;0.0;24.1;10.0;0;0;2;Diaz/Alayo;Vinicius/Heitor
20;3;2;41;2;9;16;1;18.0;21.0;19.0;21.0;1112.0;1395.0;26.8;0.0;19.9;0.0;24.1;13.0;1;0;2;Hörl/Horst;Popov/Reznik
22;7;1;38;2;9;15;2;18.0;21.0;19.0;21.0;1112.0;1395.0;26.8;0.0;19.9;0.0;24.1;14.0;0;0;2;Popov/Reznik;Hörl/Horst
32;10;1;44;7;12;19;1;21.0;14.0;13.0;21.0;1001.0;847.0;26.2;0.0;25.8;0.0;31.7;16.0;0;2;1;Heidrich/Dillier;Evans/Budinger
29;2;2;49;1;10;24;1;21.0;14.0;13.0;21.0;1001.0;847.0;26.2;0.0;25.8;0.0;31.7;18.0;1;2;1;Evans/Budinger;Heidrich/Dillier
25;8;5;50;6;14;16;3;21.0;14.0;16.0;21.0;1121.0;1089.0;26.2;0.0;25.8;0.0;31.7;21.0;0;1;2;Pristauz/Seidl, R.;Vitor Felipe/Renato
25;8;3;50;6;10;17;3;21.0;14.0;16.0;21.0;1121.0;1089.0;26.2;0.0;25.8;0.0;31.7;17.0;1;1;2;Vitor Felipe/Renato;Pristauz/Seidl, R.
15;1;1;30;1;1;1;2;14.0;21.0;14.0;21.0;990.0;1075.0;26.2;0.0;25.8;0.0;31.7;26.0;0;0;2;Bello, Ja./Bello, Jo.;Bassereau/Lyneel
26;2;2;40;4;4;0;1;14.0;21.0;14.0;21.0;990.0;1075.0;26.2;0.0;25.8;0.0;31.7;15.0;1;0;2;Bassereau/Lyneel;Bello, Ja./Bello, Jo.
22;3;0;35;1;6;13;2;16.0;21.0;18.0;21.0;1048.0;1323.0;26.2;0.0;25.8;0.0;31.7;18.0;0;0;2;Schachter/Dearing;Herrera/Gavira
30;8;2;41;2;7;9;0;16.0;21.0;18.0;21.0;1048.0;1323.0;26.2;0.0;25.8;0.0;31.7;20.0;1;0;2;Herrera/Gavira;Schachter/Dearing
31;9;2;49;4;9;9;5;21.0;16.0;15.0;21.0;893.0;981.0;25.5;0.1;25.6;0.1;33.5;21.0;0;1;2;Hodges/Schubert;Ermacora/Waller
33;7;5;52;2;10;11;2;21.0;16.0;15.0;21.0;893.0;981.0;25.5;0.1;25.6;0.1;33.5;25.0;1;1;2;Ermacora/Waller;Hodges/Schubert
30;4;1;50;5;13;25;1;21.0;13.0;20.0;22.0;1018.0;1397.0;25.5;0.1;25.6;0.1;33.5;18.0;1;1;2;Grimalt M./Grimalt E.;Kantor/Zdybek
34;6;1;50;6;17;26;1;21.0;13.0;20.0;22.0;1018.0;1397.0;25.5;0.1;25.6;0.1;33.5;16.0;0;1;2;Kantor/Zdybek;Grimalt M./Grimalt E.
19;4;1;31;3;14;11;0;17.0;21.0;12.0;21.0;1226.0;870.0;25.5;0.1;25.6;0.1;33.5;12.0;0;0;2;George/Andre;Krattiger/Breer
26;4;1;40;3;11;11;1;17.0;21.0;12.0;21.0;1226.0;870.0;25.5;0.1;25.6;0.1;33.5;12.0;1;0;2;Krattiger/Breer;George/Andre
34;8;3;47;3;12;24;2;20.0;22.0;21.0;10.0;1196.0;835.0;25.5;0.1;25.6;0.1;33.5;16.0;1;1;2;Aravena/Droguett;Crabb Tr./Brunner
30;3;2;53;6;16;21;3;20.0;22.0;21.0;10.0;1196.0;835.0;25.5;0.1;25.6;0.1;33.5;25.0;0;1;2;Crabb Tr./Brunner;Aravena/Droguett
43;8;2;56;2;16;33;4;26.0;24.0;18.0;21.0;1312.0;1078.0;24.4;0.1;19.2;0.1;25.2;20.0;0;1;2;Fuller/O'Dea B.;Schalk/Bourne
40;5;4;60;5;24;30;2;26.0;24.0;18.0;21.0;1312.0;1078.0;24.4;0.1;19.2;0.1;25.2;22.0;1;1;2;Schalk/Bourne;Fuller/O'Dea B.
36;5;1;55;5;17;35;3;19.0;21.0;21.0;17.0;1198.0;1147.0;24.4;0.1;19.2;0.1;25.2;14.0;1;2;1;Diaz/Alayo;Popov/Reznik
26;5;3;50;5;18;28;1;19.0;21.0;21.0;17.0;1198.0;1147.0;24.4;0.1;19.2;0.1;25.2;19.0;0;2;1;Popov/Reznik;Diaz/Alayo
20;5;2;41;5;9;16;1;18.0;21.0;14.0;21.0;1230.0;1033.0;24.6;0.0;19.1;0.0;25.2;14.0;1;0;2;Pristauz/Seidl, R.;Heidrich/Dillier
21;6;2;33;0;2;12;2;18.0;21.0;14.0;21.0;1230.0;1033.0;24.6;0.0;19.1;0.0;25.2;15.0;0;0;2;Heidrich/Dillier;Pristauz/Seidl, R.
21;6;3;32;0;11;15;2;21.0;17.0;21.0;14.0;1030.0;1017.0;24.6;0.0;19.1;0.0;25.2;9.0;0;2;0;Schachter/Dearing;Bello, Ja./Bello, Jo.
22;3;2;41;2;8;19;3;21.0;17.0;21.0;14.0;1030.0;1017.0;24.6;0.0;19.1;0.0;25.2;7.0;1;2;0;Bello, Ja./Bello, Jo.;Schachter/Dearing
27;8;1;48;6;6;0;0;19.0;21.0;21.0;13.0;1198.0;1394.0;24.6;0.0;19.1;0.0;25.2;27.0;1;2;1;Hodges/Schubert;Kantor/Zdybek
22;6;0;38;0;0;1;1;19.0;21.0;21.0;13.0;1198.0;1394.0;24.6;0.0;19.1;0.0;25.2;22.0;0;2;1;Kantor/Zdybek;Hodges/Schubert
29;5;3;41;3;14;22;0;21.0;14.0;21.0;19.0;1014.0;1286.0;24.6;0.0;19.1;0.0;25.2;10.0;1;2;0;George/Andre;Crabb Tr./Brunner
21;3;0;34;2;14;25;3;21.0;14.0;21.0;19.0;1014.0;1286.0;24.6;0.0;19.1;0.0;25.2;16.0;0;2;0;Crabb Tr./Brunner;George/Andre
29;1;1;42;5;17;21;1;18.0;21.0;20.0;22.0;1231.0;1113.0;25.6;0.0;23.1;0.0;29.9;18.0;1;0;2;Diaz/Alayo;Bello, Ja./Bello, Jo.
30;4;1;39;3;15;22;1;18.0;21.0;20.0;22.0;1231.0;1113.0;25.6;0.0;23.1;0.0;29.9;15.0;0;0;2;Bello, Ja./Bello, Jo.;Diaz/Alayo
27;1;2;41;2;13;24;3;13.0;21.0;17.0;21.0;1041.0;1195.0;25.6;0.0;23.1;0.0;29.9;17.0;1;0;2;George/Andre;Schalk/Bourne
22;6;3;31;1;8;22;2;13.0;21.0;17.0;21.0;1041.0;1195.0;25.6;0.0;23.1;0.0;29.9;10.0;0;0;2;Schalk/Bourne;George/Andre
42;12;5;76;6;15;23;5;16.0;21.0;18.0;21.0;949.0;1010.0;25.6;0.0;27.7;0.0;36.4;15.0;0;0;2;George/Andre;Vinicius/Heitor
24;5;0;36;5;19;9;1;21.0;17.0;21.0;18.0;947.0;1132.0;25.6;0.0;27.7;0.0;36.4;18.0;0;2;0;Mol, H./Berntsen;Evans/Budinger
27;3;1;41;4;15;16;0;21.0;17.0;21.0;18.0;947.0;1132.0;25.6;0.0;27.7;0.0;36.4;14.0;1;2;0;Evans/Budinger;Mol, H./Berntsen
31;1;4;42;1;11;19;0;20.0;22.0;19.0;21.0;1263.0;1383.0;25.6;0.0;25.0;0.0;31.7;21.0;1;0;2;Vitor Felipe/Renato;Krattiger/Breer
32;4;0;40;2;15;18;4;20.0;22.0;19.0;21.0;1263.0;1383.0;25.6;0.0;25.0;0.0;31.7;17.0;0;0;2;Krattiger/Breer;Vitor Felipe/Renato
20;8;0;36;4;9;14;1;23.0;25.0;12.0;21.0;1337.0;903.0;25.6;0.0;25.0;0.0;31.7;12.0;0;0;2;Hodges/Schubert;Bassereau/Lyneel
20;8;1;45;7;13;11;0;23.0;25.0;12.0;21.0;1337.0;903.0;25.6;0.0;25.0;0.0;31.7;11.0;1;0;2;Bassereau/Lyneel;Hodges/Schubert
78;15;6;130;18;45;34;6;19.0;21.0;32.0;30.0;1197.0;1894.0;25.6;0.0;25.0;0.0;31.7;23.0;0;2;1;Pristauz/Seidl, R.;Ermacora/Waller
31;7;4;49;1;4;15;3;15.0;21.0;21.0;18.0;996.0;1262.0;25.6;0.0;25.0;0.0;31.7;30.0;0;1;2;Aravena/Droguett;Herrera/Gavira
36;8;3;53;3;11;13;4;15.0;21.0;21.0;18.0;996.0;1262.0;25.6;0.0;25.0;0.0;31.7;27.0;1;1;2;Herrera/Gavira;Aravena/Droguett
40;8;1;54;3;14;25;3;22.0;20.0;18.0;21.0;1259.0;1202.0;25.6;0.0;27.7;0.0;36.4;27.0;1;1;2;Hörl/Horst;Grimalt M./Grimalt E.
32;4;3;53;5;19;23;1;22.0;20.0;18.0;21.0;1259.0;1202.0;25.6;0.0;27.7;0.0;36.4;23.0;0;1;2;Grimalt M./Grimalt E.;Hörl/Horst
43;7;0;56;4;18;34;0;20.0;22.0;21.0;19.0;1073.0;1187.0;25.6;0.0;27.7;0.0;36.4;20.0;0;1;2;Pedro Solberg/Guto;Diaz/Alayo
43;3;0;56;6;28;28;0;20.0;22.0;21.0;19.0;1073.0;1187.0;25.6;0.0;27.7;0.0;36.4;21.0;1;1;2;Diaz/Alayo;Pedro Solberg/Guto
23;2;4;41;4;4;0;1;21.0;17.0;21.0;13.0;1091.0;922.0;25.1;0.0;26.4;0.0;33.5;24.0;1;2;0;George/Andre;Evans/Budinger
24;3;1;31;1;1;0;4;21.0;17.0;21.0;13.0;1091.0;922.0;25.1;0.0;26.4;0.0;33.5;23.0;0;2;0;Evans/Budinger;George/Andre
27;8;0;49;1;1;1;3;18.0;21.0;21.0;16.0;1112.0;1241.0;25.0;0.0;24.2;0.0;32.4;29.0;0;1;2;Vitor Felipe/Renato;Bassereau/Lyneel
29;9;3;51;7;7;0;0;18.0;21.0;21.0;16.0;1112.0;1241.0;25.0;0.0;24.2;0.0;32.4;27.0;1;1;2;Bassereau/Lyneel;Vitor Felipe/Renato
19;5;4;42;4;8;12;1;21.0;15.0;21.0;12.0;824.0;947.0;25.0;0.0;24.2;0.0;32.4;11.0;1;2;0;Ermacora/Waller;Herrera/Gavira
18;6;1;27;2;5;13;4;21.0;15.0;21.0;12.0;824.0;947.0;25.0;0.0;24.2;0.0;32.4;15.0;0;2;0;Herrera/Gavira;Ermacora/Waller
24;4;1;32;1;7;15;3;14.0;21.0;17.0;21.0;951.0;1102.0;25.1;0.0;26.4;0.0;33.5;16.0;0;0;2;Hörl/Horst;Diaz/Alayo
25;3;3;41;4;11;16;1;14.0;21.0;17.0;21.0;951.0;1102.0;25.1;0.0;26.4;0.0;33.5;17.0;1;0;2;Diaz/Alayo;Hörl/Horst
35;3;0;51;5;18;21;2;14.0;21.0;21.0;18.0;1083.0;1295.0;24.8;0.0;20.2;0.0;26.6;21.0;1;2;1;George/Andre;Bassereau/Lyneel
35;2;2;50;4;13;28;0;14.0;21.0;21.0;18.0;1083.0;1295.0;24.8;0.0;20.2;0.0;26.6;22.0;0;2;1;Bassereau/Lyneel;George/Andre
30;4;6;45;5;12;15;10;21.0;17.0;14.0;21.0;1049.0;996.0;24.7;0.0;18.9;0.0;26.6;18.0;0;1;2;Ermacora/Waller;Diaz/Alayo
26;3;10;54;6;15;16;6;21.0;17.0;14.0;21.0;1049.0;996.0;24.7;0.0;18.9;0.0;26.6;18.0;1;1;2;Diaz/Alayo;Ermacora/Waller
32;3;2;49;1;13;24;2;21.0;15.0;16.0;21.0;986.0;949.0;25.3;0.0;17.7;0.0;24.1;21.0;0;2;1;Ermacora/Waller;Bassereau/Lyneel
36;4;2;51;8;17;22;2;21.0;15.0;16.0;21.0;986.0;949.0;25.3;0.0;17.7;0.0;24.1;20.0;1;2;1;Bassereau/Lyneel;Ermacora/Waller
33;3;3;57;6;12;27;2;21.0;18.0;17.0;21.0;1122.0;1138.0;25.3;0.0;11.3;0.0;17.3;20.0;1;2;1;George/Andre;Diaz/Alayo
33;5;2;56;8;20;22;3;21.0;18.0;17.0;21.0;1122.0;1138.0;25.3;0.0;11.3;0.0;17.3;18.0;0;2;1;Diaz/Alayo;George/Andre
22;6;2;34;3;7;16;2;13.0;21.0;20.0;22.0;999.0;1220.0;28.0;0.0;3.3;0.0;12.2;18.0;0;0;2;Ittlinger/Borger;Hüberli/Brunner
26;3;2;42;5;7;23;2;13.0;21.0;20.0;22.0;999.0;1220.0;28.0;0.0;3.3;0.0;12.2;16.0;1;0;2;Hüberli/Brunner;Ittlinger/Borger
22;4;1;29;1;6;15;6;21.0;11.0;21.0;17.0;910.0;1008.0;28.0;0.0;3.3;0.0;12.2;10.0;0;2;0;J. Zh. Wang/J. Dong;Müller/Tillmann
25;3;6;41;3;8;23;1;21.0;11.0;21.0;17.0;910.0;1008.0;28.0;0.0;3.3;0.0;12.2;18.0;1;2;0;Müller/Tillmann;J. Zh. Wang/J. Dong
37;5;4;49;3;6;32;1;21.0;13.0;16.0;21.0;1013.0;1234.0;31.6;0.0;12.3;0.0;34.9;26.0;1;1;2;Gottardi/Menegatti;Hughes/Cheng
31;2;1;50;2;10;27;4;21.0;13.0;16.0;21.0;1013.0;1234.0;31.6;0.0;12.3;0.0;34.9;21.0;0;1;2;Hughes/Cheng;Gottardi/Menegatti
40;5;3;54;3;11;43;6;18.0;21.0;21.0;18.0;1223.0;1263.0;31.6;0.0;12.3;0.0;34.9;24.0;1;1;2;Pavan/McBain;Liliana/Paula
31;2;6;52;3;5;52;3;18.0;21.0;21.0;18.0;1223.0;1263.0;31.6;0.0;12.3;0.0;34.9;21.0;0;1;2;Liliana/Paula;Pavan/McBain
29;4;4;50;3;11;34;5;17.0;21.0;21.0;13.0;1198.0;1057.0;28.0;0.0;3.3;0.0;12.2;20.0;1;1;2;Ludwig/Lippmann;Nuss/Brasher
34;4;5;52;3;15;37;4;17.0;21.0;21.0;13.0;1198.0;1057.0;28.0;0.0;3.3;0.0;12.2;17.0;0;1;2;Nuss/Brasher;Ludwig/Lippmann
18;5;3;28;1;8;21;2;21.0;18.0;21.0;9.0;1221.0;981.0;28.0;0.0;3.3;0.0;12.2;9.0;0;2;0;Klinger D./Klinger R.;Stam/Schoon
25;1;2;41;4;9;27;3;21.0;18.0;21.0;9.0;1221.0;981.0;28.0;0.0;3.3;0.0;12.2;12.0;1;2;0;Stam/Schoon;Klinger D./Klinger R.
18;0;6;41;0;3;20;1;21.0;13.0;21.0;10.0;978.0;905.0;31.4;0.0;11.2;0.0;32.4;13.0;1;2;0;Carol/Barbara;Gutierrez/Flores
19;4;1;24;0;0;19;6;21.0;13.0;21.0;10.0;978.0;905.0;31.4;0.0;11.2;0.0;32.4;11.0;0;2;0;Gutierrez/Flores;Carol/Barbara
41;4;4;54;3;10;41;4;19.0;21.0;22.0;20.0;1108.0;1214.0;31.4;0.0;11.2;0.0;32.4;20.0;0;2;1;Tainá/Victoria;Melissa/Brandie
39;4;4;56;2;10;37;4;19.0;21.0;22.0;20.0;1108.0;1214.0;31.4;0.0;11.2;0.0;32.4;19.0;1;2;1;Melissa/Brandie;Tainá/Victoria
45;8;6;77;4;14;28;6;16.0;21.0;19.0;21.0;1097.0;1169.0;27.1;0.0;10.8;0.0;33.5;15.0;0;0;2;Müller/Tillmann;Ittlinger/Borger
17;4;2;30;2;2;0;3;21.0;15.0;21.0;14.0;1026.0;945.0;27.1;0.0;10.8;0.0;33.5;24.0;0;2;0;J. Zh. Wang/J. Dong;Hüberli/Brunner
24;4;3;41;5;6;1;2;21.0;15.0;21.0;14.0;1026.0;945.0;27.1;0.0;10.8;0.0;33.5;15.0;1;2;0;Hüberli/Brunner;J. Zh. Wang/J. Dong
20;4;2;28;0;2;18;7;21.0;13.0;21.0;14.0;887.0;968.0;22.3;0.0;1.6;0.0;7.6;15.0;0;2;0;Liliana/Paula;Hughes/Cheng
24;5;7;41;1;4;16;2;21.0;13.0;21.0;14.0;887.0;968.0;22.3;0.0;1.6;0.0;7.6;17.0;1;2;0;Hughes/Cheng;Liliana/Paula
29;3;5;52;3;8;32;9;21.0;18.0;15.0;21.0;1039.0;1080.0;22.3;0.0;1.6;0.0;7.6;26.0;0;2;1;Pavan/McBain;Gottardi/Menegatti
33;8;9;50;1;4;32;5;21.0;18.0;15.0;21.0;1039.0;1080.0;22.3;0.0;1.6;0.0;7.6;22.0;1;2;1;Gottardi/Menegatti;Pavan/McBain
24;7;10;41;1;1;15;4;15.0;21.0;13.0;21.0;1007.0;1104.0;29.3;0.0;13.3;0.0;36.4;13.0;1;0;2;Stam/Schoon;Nuss/Brasher
16;3;4;29;0;8;14;9;15.0;21.0;13.0;21.0;1007.0;1104.0;29.3;0.0;13.3;0.0;36.4;17.0;0;0;2;Nuss/Brasher;Stam/Schoon
28;4;6;48;1;1;0;1;21.0;23.0;21.0;14.0;1366.0;1040.0;29.3;0.0;13.3;0.0;36.4;27.0;0;2;1;Klinger D./Klinger R.;Ludwig/Lippmann
27;5;1;56;5;5;5;6;21.0;23.0;21.0;14.0;1366.0;1040.0;29.3;0.0;13.3;0.0;36.4;28.0;1;2;1;Ludwig/Lippmann;Klinger D./Klinger R.
27;7;3;42;4;9;30;2;21.0;17.0;22.0;20.0;1236.0;1391.0;17.8;0.0;3.7;0.0;5.0;16.0;1;2;0;Carol/Barbara;Melissa/Brandie
23;5;2;38;1;12;22;3;21.0;17.0;22.0;20.0;1236.0;1391.0;17.8;0.0;3.7;0.0;5.0;21.0;0;2;0;Melissa/Brandie;Carol/Barbara
31;4;0;50;4;13;39;3;17.0;21.0;21.0;16.0;1041.0;1043.0;17.8;0.0;3.7;0.0;5.0;28.0;0;2;1;Tainá/Victoria;Gutierrez/Flores
40;9;3;53;0;8;45;0;17.0;21.0;21.0;16.0;1041.0;1043.0;17.8;0.0;3.7;0.0;5.0;18.0;1;2;1;Gutierrez/Flores;Tainá/Victoria
19;5;0;30;2;8;17;7;14.0;21.0;15.0;21.0;949.0;1044.0;31.1;0.0;7.8;0.0;23.0;16.0;0;0;2;Müller/Tillmann;Hüberli/Brunner
24;7;7;41;2;6;15;0;14.0;21.0;15.0;21.0;949.0;1044.0;31.1;0.0;7.8;0.0;23.0;13.0;1;0;2;Hüberli/Brunner;Müller/Tillmann
17;2;1;25;1;3;20;7;21.0;10.0;21.0;14.0;928.0;1061.0;31.1;0.0;7.8;0.0;23.0;14.0;0;2;0;J. Zh. Wang/J. Dong;Ittlinger/Borger
27;4;7;41;0;6;18;1;21.0;10.0;21.0;14.0;928.0;1061.0;31.1;0.0;7.8;0.0;23.0;21.0;1;2;0;Ittlinger/Borger;J. Zh. Wang/J. Dong
28;2;1;42;2;8;24;7;22.0;24.0;19.0;21.0;1485.0;1275.0;31.8;0.0;9.8;0.0;28.8;14.0;0;0;2;Liliana/Paula;Gottardi/Menegatti
31;3;7;44;4;11;24;1;22.0;24.0;19.0;21.0;1485.0;1275.0;31.8;0.0;9.8;0.0;28.8;15.0;1;0;2;Gottardi/Menegatti;Liliana/Paula
30;3;2;44;2;3;18;6;21.0;18.0;27.0;25.0;1022.0;1444.0;31.8;0.0;9.8;0.0;28.8;20.0;0;2;0;Pavan/McBain;Hughes/Cheng
36;4;6;47;0;7;23;2;21.0;18.0;27.0;25.0;1022.0;1444.0;31.8;0.0;9.8;0.0;28.8;31.0;1;2;0;Hughes/Cheng;Pavan/McBain
25;6;8;53;2;9;28;5;19.0;21.0;21.0;14.0;1173.0;1005.0;31.6;0.0;15.2;0.0;39.6;11.0;0;2;1;Ludwig/Lippmann;Stam/Schoon
30;7;5;58;4;13;34;8;19.0;21.0;21.0;14.0;1173.0;1005.0;31.6;0.0;15.2;0.0;39.6;24.0;1;2;1;Stam/Schoon;Ludwig/Lippmann
34;6;3;46;1;2;24;1;21.0;18.0;16.0;21.0;1081.0;1129.0;31.6;0.0;15.2;0.0;39.6;31.0;0;2;1;Klinger D./Klinger R.;Nuss/Brasher
33;5;1;52;5;11;28;3;21.0;18.0;16.0;21.0;1081.0;1129.0;31.6;0.0;15.2;0.0;39.6;24.0;1;2;1;Nuss/Brasher;Klinger D./Klinger R.
23;4;5;41;6;14;27;0;21.0;12.0;21.0;9.0;1072.0;974.0;30.3;0.0;14.6;0.0;40.3;15.0;1;2;0;Melissa/Brandie;Gutierrez/Flores
13;0;0;22;0;4;28;5;21.0;12.0;21.0;9.0;1072.0;974.0;30.3;0.0;14.6;0.0;40.3;10.0;0;2;0;Gutierrez/Flores;Melissa/Brandie
70;6;4;109;4;20;96;4;21.0;18.0;19.0;21.0;1259.0;1189.0;30.3;0.0;14.6;0.0;40.3;18.0;0;1;2;Tainá/Victoria;Carol/Barbara
46;9;8;70;1;10;52;7;15.0;21.0;13.0;21.0;1200.0;1116.0;19.3;0.0;1.8;0.0;8.3;10.0;0;0;2;Melissa/Brandie;Pavan/McBain
59;8;7;87;5;16;46;6;27.0;25.0;21.0;14.0;1481.0;1025.0;21.4;0.0;5.0;0.0;12.6;22.0;0;2;0;Ludwig/Lippmann;Ittlinger/Borger
32;5;4;47;1;5;18;3;21.0;12.0;18.0;21.0;707.0;1066.0;19.3;0.0;1.8;0.0;8.3;23.0;1;1;2;Tainá/Victoria;Hughes/Cheng
29;2;3;49;2;5;22;4;21.0;12.0;18.0;21.0;707.0;1066.0;19.3;0.0;1.8;0.0;8.3;24.0;0;1;2;Hughes/Cheng;Tainá/Victoria
26;4;6;45;1;1;28;4;22.0;20.0;24.0;22.0;1197.0;1392.0;21.4;0.0;5.0;0.0;12.6;17.0;1;2;0;Müller/Tillmann;Nuss/Brasher
24;7;4;43;4;12;20;6;22.0;20.0;24.0;22.0;1197.0;1392.0;21.4;0.0;5.0;0.0;12.6;22.0;0;2;0;Nuss/Brasher;Müller/Tillmann
22;6;0;35;4;17;27;2;21.0;15.0;21.0;19.0;1173.0;1342.0;30.5;0.0;14.5;0.0;38.9;13.0;0;2;0;Melissa/Brandie;Hüberli/Brunner
26;4;2;41;4;19;33;0;21.0;15.0;21.0;19.0;1173.0;1342.0;30.5;0.0;14.5;0.0;38.9;20.0;1;2;0;Hüberli/Brunner;Melissa/Brandie
24;5;4;41;6;6;0;2;18.0;21.0;13.0;21.0;1193.0;1041.0;31.6;0.0;14.5;0.0;38.9;24.0;1;0;2;Carol/Barbara;Ittlinger/Borger
21;4;2;32;1;1;0;4;18.0;21.0;13.0;21.0;1193.0;1041.0;31.6;0.0;14.5;0.0;38.9;21.0;0;0;2;Ittlinger/Borger;Carol/Barbara
30;5;2;46;2;8;36;3;21.0;12.0;23.0;25.0;984.0;1355.0;31.6;0.0;14.5;0.0;38.9;16.0;0;2;1;Tainá/Victoria;Stam/Schoon
33;7;3;59;3;14;31;2;21.0;12.0;23.0;25.0;984.0;1355.0;31.6;0.0;14.5;0.0;38.9;17.0;1;2;1;Stam/Schoon;Tainá/Victoria
